Node Type,Node,Node Interface,Peer Type,Peer Node,Peer Interface,Node Interface Enabled
media_leaf,blue-leaf2,Ethernet38,network_port,BLUE_VLAN122,,False
media_leaf,blue-leaf2,Ethernet39,network_port,BLUE_VLAN122,,False
media_leaf,blue-leaf2,Ethernet40,network_port,BLUE_VLAN122,,False
media_leaf,blue-leaf2,Ethernet41,network_port,BLUE_VLAN122,,False
media_leaf,blue-leaf2,Ethernet42,network_port,BLUE_VLAN122,,False
media_leaf,blue-leaf2,Ethernet43,network_port,BLUE_VLAN122,,False
media_leaf,blue-leaf2,Ethernet44,network_port,BLUE_VLAN122,,False
media_leaf,blue-leaf2,Ethernet45,network_port,BLUE_VLAN122,,False
media_leaf,blue-leaf2,Ethernet46,network_port,BLUE_VLAN122,,False
media_leaf,blue-leaf2,Ethernet47,network_port,BLUE_VLAN122,,False
media_leaf,blue-leaf2,Ethernet48,network_port,BLUE_VLAN122,,False
media_leaf,blue-leaf2,Ethernet49,network_port,BLUE_VLAN122,,False
media_leaf,blue-leaf2,Ethernet50,network_port,BLUE_VLAN122,,False
media_leaf,blue-leaf2,Ethernet51,network_port,BLUE_VLAN122,,False
media_leaf,blue-leaf2,Ethernet52,network_port,BLUE_VLAN122,,False
media_leaf,blue-leaf2,Ethernet53/1,network_port,SHUTDOWN_SPINE_LINKS,,False
media_leaf,blue-leaf2,Ethernet54/1,media_spine,blue-spine1,Ethernet25/1,True
media_spine,blue-spine1,Ethernet5/1,network_port,Loopback to this Spine Eth 6/1,,True
media_spine,blue-spine1,Ethernet6/1,network_port,Loopback to this Spine Eth 5/1,,True
media_spine,blue-spine1,Ethernet8/1,network_port,mcs senders/receivers,,False
media_spine,blue-spine1,Ethernet9/1,network_port,mcs senders/receivers,,False
media_spine,blue-spine1,Ethernet10/1,network_port,mcs senders/receivers,,False
media_spine,blue-spine1,Ethernet11/1,network_port,mcs senders/receivers,,False
media_spine,blue-spine1,Ethernet12/1,network_port,mcs senders/receivers,,False
media_spine,blue-spine1,Ethernet13/1,network_port,C100-2 P2,,True
media_spine,blue-spine1,Ethernet15/1,network_port,Telestream iQ Inspect - Eth3,,True
media_spine,blue-spine1,Ethernet16/1,network_port,smartSCOPE-Arista M&E LAB,,True
media_spine,blue-spine1,Ethernet17/1,media_leaf,blue-leaf1,Ethernet51/1,True
media_spine,blue-spine1,Ethernet19/1,network_port,mcs senders/receivers,,False
media_spine,blue-spine1,Ethernet20/1,network_port,mcs senders/receivers,,False
media_spine,blue-spine1,Ethernet21/1,network_port,mcs senders/receivers,,False
media_spine,blue-spine1,Ethernet22/1,network_port,mcs senders/receivers,,False
media_spine,blue-spine1,Ethernet23/1,network_port,mcs senders/receivers,,False
media_spine,blue-spine1,Ethernet24/1,network_port,mcs senders/receivers,,False
media_spine,blue-spine1,Ethernet25/1,media_leaf,blue-leaf2,Ethernet54/1,True
media_spine,blue-spine1,Ethernet27/1,ptp_leaf,media-PTP-1,Ethernet52,True
media_spine,blue-spine1,Ethernet28/1,ptp_leaf,media-PTP-2,Ethernet52,True
media_spine,blue-spine1,Ethernet31/1,network_port,mcs senders/receivers,,False
media_spine,blue-spine1,Ethernet32/1,network_port,mcs senders/receivers,,False
media_spine,blue-spine1,Ethernet33,network_port,mcs senders/receivers,,False
media_spine,blue-spine1,Ethernet34,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-1,Ethernet1,ptp_leaf,media-PTP-2,Ethernet1,True
ptp_leaf,media-PTP-1,Ethernet2,ptp_leaf,media-PTP-2,Ethernet2,True
ptp_leaf,media-PTP-1,Ethernet3,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-1,Ethernet4,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-1,Ethernet5,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-1,Ethernet6,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-1,Ethernet7,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-1,Ethernet8,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-1,Ethernet9,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-1,Ethernet10,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-1,Ethernet11,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-1,Ethernet12,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-1,Ethernet13,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-1,Ethernet14,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-1,Ethernet15,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-1,Ethernet16,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-1,Ethernet17,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-1,Ethernet18,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-1,Ethernet19,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-1,Ethernet20,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-1,Ethernet21,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-1,Ethernet22,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-1,Ethernet23,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-1,Ethernet24,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-1,Ethernet25,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-1,Ethernet26,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-1,Ethernet27,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-1,Ethernet28,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-1,Ethernet29,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-1,Ethernet30,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-1,Ethernet31,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-1,Ethernet32,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-1,Ethernet33,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-1,Ethernet34,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-1,Ethernet35,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-1,Ethernet36,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-1,Ethernet37,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-1,Ethernet38,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-1,Ethernet39,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-1,Ethernet40,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-1,Ethernet41,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-1,Ethernet42,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-1,Ethernet43,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-1,Ethernet44,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-1,Ethernet45,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-1,Ethernet46,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-1,Ethernet47,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-1,Ethernet48,network_port,Meinberg Interface(cu-cu),,False
ptp_leaf,media-PTP-1,Ethernet49,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-1,Ethernet50,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-1,Ethernet51,media_spine,amber-spine1,Ethernet27/1,True
ptp_leaf,media-PTP-1,Ethernet52,media_spine,blue-spine1,Ethernet27/1,True
ptp_leaf,media-PTP-1,Ethernet53,network_port,(Unused) Meinberg SFP-1G-T,,True
ptp_leaf,media-PTP-1,Ethernet54,network_port,Meinberg 1G Optical,,True
ptp_leaf,media-PTP-2,Ethernet1,ptp_leaf,media-PTP-1,Ethernet1,True
ptp_leaf,media-PTP-2,Ethernet2,ptp_leaf,media-PTP-1,Ethernet2,True
ptp_leaf,media-PTP-2,Ethernet3,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-2,Ethernet4,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-2,Ethernet5,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-2,Ethernet6,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-2,Ethernet7,network_port,mcs senders/receivers,,False
